priority,issue_type,reporter,vote_count,comment_count,description_length,summary_length,watch_count,duration
Major,Short,thiru_mg,0.0,0.6931471805599453,5.662960480135946,52,0.0,5.10594547390058
Major,Short,thiru_mg,0.0,0.6931471805599453,0.0,64,0.0,6.594413459749778
Major,Short,thiru_mg,0.0,0.6931471805599453,0.0,60,0.6931471805599453,6.602587892189336
Blocker,Short,vnadkarni,0.0,1.9459101490553132,7.943782692458625,42,0.0,9.425371103179842
Major,Short,dcreager,0.0,0.6931471805599453,6.061456918928017,42,0.0,1.6094379124341003
Minor,Short,vnadkarni,0.0,1.0986122886681098,5.541263545158426,48,0.0,6.729824070489475
Major,Short,Other,0.0,1.0986122886681098,6.3784261836515865,64,1.0986122886681098,8.443977129084978
Major,Short,cutting,0.0,1.3862943611198906,4.836281906951478,26,0.6931471805599453,11.907316143996812
Major,Short,Other,0.0,1.0986122886681098,5.771441123130016,53,0.0,7.4977617006225685
Major,Long,cutting,0.0,1.3862943611198906,5.680172609017068,59,0.0,8.888894669371593
Major,Long,dcreager,0.0,1.0986122886681098,4.663439094112067,36,0.0,8.879333174786028
Major,Long,dcreager,0.0,1.0986122886681098,6.052089168924417,52,0.0,8.879889967673464
Major,Long,dcreager,0.0,1.0986122886681098,5.802118375377063,27,0.0,8.880307358983872
Major,Long,dcreager,0.0,1.0986122886681098,4.852030263919617,36,0.0,8.880029117468442
Major,Short,thiru_mg,0.0,1.6094379124341003,5.056245805348308,34,0.0,9.440419814291506
Major,Short,thiru_mg,0.0,1.6094379124341003,5.945420608606575,79,0.0,8.655737000864297
Major,Short,thiru_mg,0.0,1.0986122886681098,5.135798437050262,53,0.0,8.662331957082475
Major,Short,thiru_mg,0.0,1.3862943611198906,4.836281906951478,39,0.0,8.702344075220351
Major,Short,philip,0.0,1.0986122886681098,6.839476438228843,74,0.0,6.687108607866515
Major,Short,Other,0.0,1.6094379124341003,5.455321115357702,50,0.0,9.036106025364846
Major,Short,thiru_mg,0.0,1.3862943611198906,6.194405391104672,38,0.0,7.163946684342547
Major,Short,cutting,0.0,2.70805020110221,6.5638555265321274,34,1.0986122886681098,7.884576510596324
Major,Short,cutting,0.0,1.3862943611198906,5.869296913133774,33,0.0,3.332204510175204
Major,Long,cutting,0.0,0.6931471805599453,6.317164686747284,92,0.0,7.935945103353701
Major,Long,Other,0.0,1.6094379124341003,5.303304908059076,50,0.0,8.519390774959724
Major,Short,cutting,0.0,1.3862943611198906,4.605170185988092,36,0.0,7.081708586105575
Major,Short,Other,0.6931471805599453,1.3862943611198906,5.8916442118257715,37,0.6931471805599453,7.134093721192866
Minor,Short,Other,0.0,1.9459101490553132,7.369600720526409,63,0.0,7.257707677160043
Major,Short,Other,0.0,0.6931471805599453,5.030437921392435,62,0.0,8.238536930171769
Major,Short,Other,0.0,1.0986122886681098,5.236441962829949,45,0.0,8.236685322712457
Major,Short,Other,0.0,1.0986122886681098,5.62040086571715,41,0.0,8.303752415563412
Major,Short,thiru_mg,0.0,1.3862943611198906,5.135798437050262,88,0.0,8.388222810119277
Major,Short,thiru_mg,0.0,1.0986122886681098,4.74493212836325,59,0.0,8.662677858158219
Major,Short,cutting,0.0,1.3862943611198906,4.276666119016055,61,0.6931471805599453,8.07153089355666
Critical,Short,Other,0.0,2.0794415416798357,5.966146739123692,31,1.6094379124341003,9.090542808520587
Major,Short,Other,0.0,1.3862943611198906,5.8805329864007,42,0.0,9.648272670221848
Major,Short,tomwhite,0.0,2.1972245773362196,5.973809611869261,69,0.0,9.019785010255125
Major,Short,dcreager,0.0,1.3862943611198906,6.452048954437226,44,0.0,2.8903717578961645
Major,Short,lmartinking,0.6931471805599453,1.0986122886681098,6.150602768446279,99,0.0,8.492490578775866
Major,Short,Other,0.0,1.0986122886681098,7.1180162044653335,63,0.6931471805599453,7.789454566086673
Major,Short,Other,0.0,2.0794415416798357,7.903965634032166,69,0.0,8.12740456269308
Minor,Short,Other,0.0,2.302585092994046,7.15305163493748,51,0.0,9.446597562435775
Major,Short,cutting,0.0,1.6094379124341003,4.74493212836325,66,0.0,8.32263709695394
Major,Short,Other,0.0,1.791759469228055,5.44673737166631,44,0.0,8.83200393125627
Trivial,Short,Other,0.0,1.3862943611198906,6.558197802812269,48,0.0,9.82811724551135
Major,Short,Other,0.0,3.044522437723423,7.005789019253503,63,0.6931471805599453,9.760136677640245
Major,Short,tomwhite,0.0,1.3862943611198906,5.43372200355424,53,0.0,7.322510433997394
Major,Long,tomwhite,0.0,1.791759469228055,4.770684624465665,35,0.0,10.36217742188159
Critical,Short,Other,0.0,1.0986122886681098,5.905361848054571,29,0.0,7.994632311431825
Major,Short,cutting,0.0,1.0986122886681098,4.394449154672439,25,0.0,8.442900586834382
Major,Short,Other,0.0,2.772588722239781,5.081404364984463,38,0.0,11.285121068773824
Major,Short,Other,0.0,1.9459101490553132,6.870053411798126,54,0.6931471805599453,9.462965052612562
Critical,Short,Other,0.0,1.6094379124341003,6.1224928095143865,51,0.0,9.370501524100124
Major,Long,Other,0.0,1.3862943611198906,4.762173934797756,47,0.0,7.4815557019095165
Major,Short,cutting,0.0,1.3862943611198906,5.384495062789089,55,0.0,10.986224492045947
Major,Short,Other,0.0,1.6094379124341003,6.480044561926653,71,0.6931471805599453,7.815207062189088
Major,Short,Other,0.0,3.295836866004329,6.747586526829315,49,0.0,8.374476889214643
Major,Short,Other,0.0,0.6931471805599453,5.003946305945459,45,0.0,11.35031241339605
Major,Short,thiru_mg,0.0,1.3862943611198906,6.104793232414985,63,0.0,11.527449478986327
Blocker,Short,Other,0.0,2.0794415416798357,8.135639903354386,65,0.6931471805599453,9.972827030614742
Major,Long,Other,0.0,1.791759469228055,5.429345628954441,30,1.0986122886681098,10.98781496309287
Major,Short,dcreager,0.0,1.0986122886681098,6.030685260261263,22,0.0,11.384796595259596
Major,Short,Other,0.0,1.6094379124341003,6.07073772800249,82,0.0,8.404472321352118
Major,Long,dcreager,0.0,1.0986122886681098,6.721425700790643,43,0.0,11.456862921033688
Minor,Short,dcreager,0.0,1.0986122886681098,5.71042701737487,41,0.0,4.672828834461906
Major,Short,Other,0.0,2.833213344056216,7.2991214627108,51,1.3862943611198906,13.329330391205303
Major,Short,Other,0.0,1.791759469228055,4.976733742420574,55,0.6931471805599453,11.480381611894199
Minor,Short,Other,0.0,0.6931471805599453,5.247024072160486,25,0.0,9.973200164947428
Major,Short,cutting,0.0,1.3862943611198906,5.402677381872279,26,0.0,8.666647144584575
Minor,Long,Other,0.6931471805599453,1.6094379124341003,5.793013608384144,80,0.6931471805599453,12.57610744780637
Major,Short,Other,0.0,3.5553480614894135,6.133398042996649,36,0.6931471805599453,10.883616560433461
Major,Short,Other,0.0,1.6094379124341003,5.634789603169249,40,1.0986122886681098,13.349012776047784
Major,Short,Other,0.0,0.6931471805599453,8.193676665955241,57,0.0,12.253209062060087
Minor,Short,Other,0.0,1.6094379124341003,7.950149887652018,40,0.0,7.104144092987527
Major,Short,Other,0.0,1.0986122886681098,6.9363427358340495,91,0.0,11.375064714184477
Major,Short,Other,0.0,1.3862943611198906,4.700480365792417,38,0.0,7.392031567514591
Major,Short,Other,0.0,1.791759469228055,5.41610040220442,35,0.0,8.610683534503575
Major,Short,Other,0.0,2.70805020110221,6.461468176353717,61,0.0,9.239802082125802
Minor,Short,Other,0.0,1.3862943611198906,4.844187086458591,43,0.0,7.488852955733459
Critical,Short,Other,0.6931471805599453,1.3862943611198906,7.285506548522785,63,1.0986122886681098,12.04158118363359
Major,Short,jbaldassari,0.0,3.5263605246161616,8.159946655578548,91,1.6094379124341003,11.544627599700743
Major,Short,Other,0.0,1.791759469228055,5.908082938168931,100,0.0,10.260077492862155
Major,Long,dcreager,0.0,1.791759469228055,6.104793232414985,24,0.0,10.868130257349865
Major,Long,Other,0.0,2.6390573296152584,4.804021044733257,67,1.3862943611198906,10.125510476181635
Major,Short,Other,0.6931471805599453,1.791759469228055,6.035481432524756,34,0.0,12.502946097538096
Minor,Short,Other,0.0,1.6094379124341003,5.37989735354046,40,0.0,4.663439094112067
Major,Short,cutting,0.0,1.6094379124341003,4.23410650459726,68,0.6931471805599453,7.9976631270201
Major,Long,tomwhite,0.0,1.0986122886681098,5.293304824724492,61,0.0,8.551014739891748
Major,Short,Other,0.0,1.0986122886681098,6.306275286948016,74,0.0,7.040536390215956
Minor,Short,Other,0.0,1.6094379124341003,5.54907608489522,48,0.0,9.554355517768125
Blocker,Short,Other,0.0,1.9459101490553132,8.518592212329946,83,0.0,11.03675888368908
Trivial,Short,Other,0.0,1.0986122886681098,4.762173934797756,48,1.0986122886681098,11.022800757728271
Major,Short,Other,0.0,1.791759469228055,5.5053315359323625,26,0.0,6.536691597591305
Major,Long,Other,0.0,2.1972245773362196,3.784189633918261,20,1.0986122886681098,12.402366960411666
Critical,Short,scott_carey,0.0,2.3978952727983707,5.902633333401366,109,0.0,9.031333316150057
Major,Short,dcreager,0.0,1.0986122886681098,5.713732805509369,56,0.0,3.9512437185814275
Major,Short,dcreager,0.0,1.3862943611198906,6.536691597591305,42,0.0,4.48863636973214
Minor,Short,Other,0.0,1.6094379124341003,5.993961427306569,51,0.0,2.6390573296152584
Major,Short,Other,0.0,1.6094379124341003,5.627621113690637,59,0.0,8.840724916761715
Minor,Short,Other,0.0,2.4849066497880004,5.3471075307174685,40,0.0,8.203304026795282
Minor,Short,Other,0.0,1.0986122886681098,5.262690188904886,37,0.0,9.198571388376184
Minor,Short,Other,0.0,1.9459101490553132,4.820281565605037,34,0.6931471805599453,11.516140291872171
Major,Short,Other,0.0,1.0986122886681098,5.480638923341991,66,0.0,10.533481918090805
Major,Long,tomwhite,0.0,1.6094379124341003,5.3612921657094255,61,0.0,9.007856923358275
Major,Long,Other,0.0,1.3862943611198906,5.950642552587727,62,0.0,4.574710978503383
Major,Long,cutting,1.9459101490553132,3.713572066704308,4.969813299576001,30,3.5263605246161616,13.508626637712167
Major,Long,cutting,0.0,1.9459101490553132,5.5909869805108565,53,1.791759469228055,12.255215128580401
Major,Long,cutting,0.0,2.995732273553991,5.53338948872752,49,2.0794415416798357,12.396081247805524
Major,Short,Other,1.0986122886681098,2.8903717578961645,6.369900982828227,66,2.1972245773362196,12.471708475662856
Major,Short,cutting,0.0,1.3862943611198906,5.111987788356544,65,0.6931471805599453,9.209840246934501
Major,Short,Other,0.0,1.6094379124341003,4.852030263919617,28,0.0,9.808407346285858
Major,Short,cutting,0.0,1.0986122886681098,3.871201010907891,39,0.0,9.829894832232755
Major,Short,cutting,0.0,1.9459101490553132,5.8888779583328805,29,0.0,9.833226019495461
Minor,Short,Other,0.0,1.6094379124341003,4.762173934797756,37,0.0,11.874759080055096
Major,Short,thiru_mg,0.0,1.3862943611198906,5.736572297479192,59,0.0,7.205635176410364
Minor,Short,thiru_mg,0.0,1.3862943611198906,4.564348191467836,40,0.0,7.212294468500341
Critical,Short,Other,0.0,1.3862943611198906,8.414495793177895,83,0.6931471805599453,10.66296071826755
Blocker,Short,Other,0.0,3.4965075614664802,8.652248422409102,68,0.6931471805599453,11.793091865380347
Major,Long,Other,0.6931471805599453,2.4849066497880004,6.089044875446846,102,0.0,10.678606348461217
Major,Short,scott_carey,0.0,1.3862943611198906,6.489204931325317,92,0.0,10.269865271936245
Major,Short,thiru_mg,0.0,1.791759469228055,3.9512437185814275,23,0.0,7.720905251936779
Major,Long,cutting,0.6931471805599453,2.302585092994046,4.962844630259907,22,1.6094379124341003,9.843259726985641
Major,Short,Other,0.0,1.3862943611198906,5.365976015021851,49,0.0,9.36314729221994
Minor,Short,Other,0.0,1.3862943611198906,6.013715156042802,57,0.0,9.223552703448318
Minor,Short,Other,0.0,1.3862943611198906,8.224699561967235,43,0.6931471805599453,9.358760377094455
Major,Short,Other,0.6931471805599453,2.8903717578961645,4.276666119016055,42,1.3862943611198906,12.568936399218005
Major,Short,thiru_mg,0.0,1.791759469228055,4.897839799950911,29,0.0,9.31542084842669
Major,Short,thiru_mg,0.6931471805599453,1.791759469228055,4.74493212836325,27,0.0,9.061956366209925
Major,Short,Other,0.0,1.9459101490553132,7.786551806428712,36,0.0,10.265871170941843
Minor,Short,Other,0.0,1.791759469228055,5.700443573390687,65,0.0,4.30406509320417
Minor,Short,Other,1.0986122886681098,1.0986122886681098,5.225746673713202,42,0.0,12.004635545343824
Major,Short,thiru_mg,0.0,1.791759469228055,6.142037405587356,34,0.0,8.342601680684194
Minor,Short,Other,0.0,1.9459101490553132,6.028278520230698,51,0.6931471805599453,7.9665866976384025
Trivial,Short,Other,0.0,1.0986122886681098,4.248495242049359,37,0.6931471805599453,8.06777619577889
Blocker,Short,brucem,0.0,1.791759469228055,5.093750200806762,29,0.6931471805599453,8.382518288089635
Major,Short,scott_carey,0.0,1.9459101490553132,7.585788821732034,36,0.0,7.642524134232902
Blocker,Short,scott_carey,0.0,2.302585092994046,7.675081857716334,73,0.6931471805599453,9.450301708216552
Major,Short,Other,0.0,0.6931471805599453,5.802118375377063,47,0.0,4.442651256490317
Minor,Short,scott_carey,0.0,1.3862943611198906,5.1647859739235145,55,0.0,6.968850378341948
Critical,Short,Other,0.0,1.9459101490553132,8.232706009860976,62,0.6931471805599453,8.151333337900432
Major,Short,scott_carey,0.0,2.302585092994046,6.0112671744041615,103,1.0986122886681098,11.519563385150411
Blocker,Long,dcreager,0.0,2.302585092994046,7.362010551259734,24,0.6931471805599453,10.046331696565609
Major,Short,Other,0.0,1.791759469228055,5.8971538676367405,75,0.6931471805599453,10.537786657286867
Major,Short,Other,0.0,2.1972245773362196,6.921658184151129,86,0.6931471805599453,9.2557916348801
Minor,Short,Other,0.0,2.8903717578961645,4.804021044733257,36,0.0,12.289912749344383
Major,Long,Other,0.0,2.0794415416798357,4.997212273764115,56,0.0,8.522976436171964
Major,Short,cutting,0.0,1.0986122886681098,5.5909869805108565,75,0.0,10.263083226985838
Blocker,Short,Other,0.6931471805599453,2.1972245773362196,5.6131281063880705,74,0.6931471805599453,10.265070432827443
Major,Short,Other,0.0,0.6931471805599453,6.154858094016418,56,0.6931471805599453,10.427002327418107
Blocker,Short,scott_carey,0.6931471805599453,3.367295829986474,6.480044561926653,40,1.0986122886681098,10.435585311577658
Minor,Short,scott_carey,0.0,1.9459101490553132,5.733341276897746,38,0.0,9.314970621054266
Blocker,Short,dcreager,0.0,1.9459101490553132,6.880384082186005,41,0.0,10.60214452626967
Major,Long,dcreager,0.0,1.6094379124341003,4.875197323201151,15,0.0,10.16184379560608
Major,Short,dcreager,0.0,1.3862943611198906,5.521460917862246,46,0.0,8.326274787396764
Major,Short,Other,0.6931471805599453,1.791759469228055,7.652070746116482,78,0.6931471805599453,12.310792956300578
Major,Short,dcreager,0.0,2.5649493574615367,6.787844982309579,23,0.0,12.402050528771614
Major,Short,dcreager,0.0,0.6931471805599453,5.7430031878094825,40,0.0,3.6888794541139363
Major,Long,dcreager,0.0,1.3862943611198906,6.018593214496234,60,0.0,10.362525022649812
Critical,Short,scott_carey,0.0,2.0794415416798357,6.018593214496234,72,1.3862943611198906,9.944197540783914
Major,Short,dcreager,0.0,0.6931471805599453,6.129050210060545,47,0.0,8.132706489693264
Blocker,Short,cutting,0.0,2.302585092994046,6.285998094508865,31,0.0,8.927181388251986
Major,Short,brucem,0.0,0.0,7.3752557780097545,34,0.0,1.3862943611198906
Critical,Short,Other,0.0,1.3862943611198906,5.918893854273146,96,0.0,11.269808771823062
Major,Long,scott_carey,0.0,3.367295829986474,6.082218910376446,54,0.0,9.489259158757807
Major,Short,Other,0.0,1.6094379124341003,7.311886164077165,54,0.0,9.014447135152134
Major,Short,Other,1.0986122886681098,1.791759469228055,7.448333860897476,31,0.0,9.868067607304868
Trivial,Short,Other,0.0,1.6094379124341003,5.713732805509369,43,0.0,5.472270673671475
Critical,Short,Other,0.0,2.302585092994046,6.073044534100405,59,0.0,5.529429087511423
Major,Short,cutting,0.0,0.6931471805599453,4.174387269895637,47,0.0,7.251344983372214
Major,Long,Other,0.0,2.3978952727983707,5.5093883366279774,73,0.6931471805599453,10.957259366731083
Major,Long,dcreager,0.0,1.3862943611198906,6.317164686747284,24,0.6931471805599453,8.356554845453426
Major,Short,cutting,0.0,0.6931471805599453,5.225746673713202,51,0.0,8.852378886511985
Major,Short,dcreager,0.0,1.791759469228055,7.31455283232408,34,0.6931471805599453,9.014082149443356
Major,Short,Other,0.0,2.833213344056216,6.257667587882639,110,1.3862943611198906,11.382178762921987
Minor,Long,dcreager,0.0,1.9459101490553132,5.730099782973574,34,0.0,9.165656764349542
Minor,Short,Other,0.0,2.1972245773362196,6.3818160174060985,73,0.0,9.019664010799474
Minor,Short,Other,0.0,2.1972245773362196,6.238324625039508,74,0.0,9.439704535103449
Minor,Short,Other,0.0,1.6094379124341003,5.488937726156687,52,0.0,9.9869091606752
Major,Short,Other,0.0,1.0986122886681098,5.030437921392435,27,0.0,9.152287440527566
Major,Short,Other,0.0,1.9459101490553132,7.696667081526462,63,0.0,9.918080554839028
Blocker,Short,scott_carey,0.0,3.044522437723423,5.8916442118257715,60,0.0,11.117272064246057
Major,Short,scott_carey,0.0,1.0986122886681098,5.631211781821365,29,0.6931471805599453,11.0142918819696
Major,Short,Other,0.0,1.0986122886681098,5.1647859739235145,47,0.0,7.274479558773871
Blocker,Short,thiru_mg,0.0,2.0794415416798357,4.143134726391533,32,0.0,11.507490723480183
Major,Short,Other,0.0,0.6931471805599453,4.110873864173311,79,0.0,7.874739125171811
Minor,Short,Other,0.6931471805599453,2.3978952727983707,5.484796933490655,20,1.0986122886681098,12.0256053684964
Minor,Short,Other,0.0,1.0986122886681098,6.450470422144176,40,0.0,10.791913646261978
Major,Short,cutting,0.0,1.3862943611198906,6.285998094508865,22,0.0,9.044403844431551
Major,Short,scott_carey,0.0,1.6094379124341003,6.3473892096560105,53,0.6931471805599453,7.232733136177615
Major,Short,Other,0.0,1.3862943611198906,6.828712071641684,66,0.0,9.48029117039765
Major,Short,Other,0.0,2.302585092994046,5.480638923341991,29,0.0,9.55768189473384
Major,Short,Other,0.0,1.6094379124341003,6.386879319362645,90,0.6931471805599453,8.894121641382213
Critical,Short,brucem,0.6931471805599453,2.70805020110221,5.37989735354046,75,0.0,11.80505762109562
Major,Short,thiru_mg,0.0,2.4849066497880004,6.056784013228625,32,0.0,11.510271947504664
Major,Short,Other,0.0,1.3862943611198906,7.359467638255621,81,0.0,8.128290171607052
Major,Short,cutting,0.0,1.6094379124341003,6.018593214496234,50,0.0,8.850374303939237
Major,Short,Other,0.0,1.0986122886681098,4.787491742782046,75,0.0,6.836259277277067
Major,Short,Other,0.6931471805599453,2.0794415416798357,7.614805364711073,87,1.0986122886681098,11.366476715649949
Minor,Short,Other,0.0,1.6094379124341003,5.978885764901122,67,0.0,7.207118856207756
Major,Short,cutting,0.6931471805599453,1.9459101490553132,4.248495242049359,34,0.6931471805599453,10.82589951141522
Major,Long,cutting,0.0,1.791759469228055,4.454347296253507,41,0.0,10.831509207285983
Major,Short,Other,0.0,1.791759469228055,5.966146739123692,56,0.0,11.617726824329305
Major,Long,cutting,0.0,1.6094379124341003,5.209486152841421,47,0.0,11.040342512127543
Critical,Short,Other,0.0,1.9459101490553132,8.310414994188292,97,0.6931471805599453,7.422971251049421
Major,Long,Other,0.0,1.9459101490553132,6.47543271670409,61,0.0,10.606659318618037
Trivial,Short,Other,0.0,1.3862943611198906,5.872117789475416,53,0.6931471805599453,7.983098940710892
Minor,Short,Other,0.0,2.1972245773362196,6.20050917404269,39,0.6931471805599453,8.07775756373692
Minor,Short,Other,0.0,1.0986122886681098,5.814130531825066,23,0.0,6.118097198041348
Minor,Long,Other,0.0,2.3978952727983707,6.2422232654551655,29,1.0986122886681098,12.539726628889436
Major,Long,cutting,0.0,1.3862943611198906,4.290459441148391,31,0.0,10.05035462834568
Major,Short,dcreager,0.0,1.791759469228055,6.07993319509559,47,1.0986122886681098,8.89795568688403
Trivial,Long,Other,0.6931471805599453,1.3862943611198906,5.099866427824199,32,0.6931471805599453,8.924656302187074
Minor,Short,Other,0.0,1.9459101490553132,5.968707559985366,36,0.6931471805599453,9.911058818032446
Major,Short,Other,0.0,2.302585092994046,4.624972813284271,68,0.0,10.210972252284089
Major,Short,Other,0.0,1.791759469228055,5.6937321388027,55,0.0,8.361474616416817
Major,Short,Other,0.6931471805599453,2.70805020110221,7.773594467360194,48,1.3862943611198906,11.913525424077084
Major,Short,scott_carey,0.0,2.4849066497880004,5.365976015021851,71,0.0,8.989319566042951
Blocker,Short,scott_carey,0.0,2.3978952727983707,7.108244139731541,88,0.0,7.132497551660044
Major,Short,hammer,0.0,0.6931471805599453,0.0,62,0.0,1.3862943611198906
Major,Short,thiru_mg,0.0,1.3862943611198906,5.420534999272286,55,0.0,8.704170559746386
Major,Short,Other,0.0,2.772588722239781,5.860786223465865,98,0.6931471805599453,12.118410147516341
Major,Long,cutting,0.0,1.6094379124341003,5.8805329864007,57,0.0,9.49046898877305
Minor,Short,phunt,0.0,1.0986122886681098,6.582025138892826,44,0.0,9.147400572202308
Blocker,Short,cutting,0.0,3.4339872044851463,6.638567789166521,77,1.0986122886681098,12.432299438765167
Major,Short,cutting,0.0,1.6094379124341003,5.351858133476067,42,0.0,9.579348943073732
Major,Short,Other,0.0,1.3862943611198906,4.859812404361672,55,0.0,6.07993319509559
Minor,Short,Other,0.0,1.3862943611198906,6.040254711277414,36,0.6931471805599453,7.0825485693553
Blocker,Short,Other,0.0,2.4849066497880004,5.3612921657094255,33,1.3862943611198906,7.473637108496206
Major,Short,Other,0.0,2.0794415416798357,4.820281565605037,46,0.0,4.927253685157205
Major,Short,philip,0.0,2.1972245773362196,7.2456550675945355,47,1.0986122886681098,11.390113555698646
Major,Short,scott_carey,0.0,3.871201010907891,6.80128303447162,62,1.791759469228055,11.935542631895958
Major,Short,cutting,0.0,1.0986122886681098,5.583496308781699,25,0.0,2.70805020110221
Major,Short,Other,0.0,0.6931471805599453,5.308267697401205,34,0.0,4.430816798843313
Major,Short,scott_carey,0.0,1.0986122886681098,7.592870287844818,54,0.0,11.946641076504449
Major,Short,cutting,0.0,1.0986122886681098,5.720311776607412,35,0.0,12.139329028287563
Minor,Short,Other,0.0,2.3978952727983707,7.10085190894405,82,0.0,11.41043859421481
Major,Long,cutting,0.6931471805599453,2.833213344056216,5.41610040220442,28,1.9459101490553132,10.317714166312864
Blocker,Short,cutting,0.0,1.0986122886681098,4.890349128221754,42,0.0,3.4339872044851463
Major,Short,cutting,0.0,1.9459101490553132,4.9344739331306915,42,0.0,4.90527477843843
Major,Long,cutting,0.0,0.6931471805599453,5.978885764901122,50,1.3862943611198906,12.14101665719621
Major,Long,cutting,0.6931471805599453,3.091042453358316,6.2878585601617845,40,0.6931471805599453,8.753213480544126
Major,Long,pwendell,0.0,2.1972245773362196,0.0,39,0.0,7.282761179605593
Major,Short,cutting,0.0,1.0986122886681098,4.110873864173311,28,0.0,10.165351691961936
Major,Short,jmhodges,0.0,1.6094379124341003,4.356708826689592,66,0.0,7.00033446027523
Major,Short,cutting,0.0,1.3862943611198906,4.820281565605037,53,0.0,2.995732273553991
Major,Short,pwendell,0.0,1.0986122886681098,6.415096959171596,36,0.0,4.465908118654584
Major,Short,Other,0.0,0.6931471805599453,5.0689042022202315,25,0.6931471805599453,12.204546481534127
Major,Short,Other,0.0,0.6931471805599453,5.564520407322694,28,0.6931471805599453,13.050199053603315
Major,Long,Other,0.0,2.6390573296152584,5.905361848054571,20,1.3862943611198906,8.862483576488332
Minor,Short,Other,0.0,1.3862943611198906,4.90527477843843,44,0.0,6.246106765481563
Major,Short,philip,0.0,0.6931471805599453,4.454347296253507,43,0.0,5.662960480135946
Major,Short,philip,0.0,1.6094379124341003,6.597145701886651,61,0.6931471805599453,8.518791912779934
Trivial,Short,Other,0.0,1.0986122886681098,5.641907070938114,58,0.0,5.017279836814924
Major,Short,philip,0.0,1.791759469228055,6.218600119691729,33,0.0,7.577121930876679
Major,Short,Other,0.0,1.3862943611198906,6.928537818164665,31,0.0,9.089302043599126
Major,Long,pwendell,0.0,1.0986122886681098,5.43372200355424,38,0.0,7.288244401020124
Major,Short,Other,0.0,1.791759469228055,5.37989735354046,28,0.0,8.06211758275474
Major,Long,pwendell,0.0,1.6094379124341003,0.0,25,0.0,9.844639476726922
Major,Long,pwendell,0.0,1.791759469228055,0.0,44,0.6931471805599453,9.528721373177234
Minor,Short,Other,0.0,1.3862943611198906,7.049254841255837,39,0.0,9.047233034106032
Major,Long,pwendell,0.0,1.3862943611198906,4.060443010546419,26,0.0,9.084890521258767
Major,Short,cutting,0.0,1.3862943611198906,4.543294782270004,45,0.0,8.686260632531775
Major,Short,pwendell,0.0,0.6931471805599453,5.327876168789581,58,0.0,10.277840318951666
Major,Long,pwendell,0.0,2.3978952727983707,0.0,42,0.0,9.463275708098129
Major,Short,cutting,0.0,2.4849066497880004,5.659482215759621,38,1.0986122886681098,9.055672891964043
Major,Short,pwendell,0.0,1.0986122886681098,5.3471075307174685,52,0.0,5.805134968916488
Minor,Short,Other,0.0,1.791759469228055,6.317164686747284,67,1.3862943611198906,6.061456918928017
Major,Short,Other,0.0,1.3862943611198906,5.293304824724492,38,0.0,7.434847875211999
Minor,Short,Other,0.0,2.3978952727983707,6.841615476477592,83,0.6931471805599453,9.228376734462282
Major,Long,cutting,0.0,2.302585092994046,6.516193076042964,43,1.3862943611198906,10.528596762688789
Major,Short,hammer,0.0,0.6931471805599453,0.0,55,0.0,9.385889044482708
Major,Short,Other,0.0,1.9459101490553132,6.113682179832232,75,0.0,10.98334166827565
Minor,Short,Other,0.0,2.0794415416798357,5.805134968916488,45,1.0986122886681098,9.158204617555654
Major,Long,pwendell,0.0,2.6390573296152584,0.0,42,1.6094379124341003,10.731558905352594
Major,Long,Other,2.1972245773362196,3.4011973816621555,4.8283137373023015,49,2.9444389791664403,13.743248419672128
Major,Short,Other,0.0,1.0986122886681098,8.016647877057803,83,0.6931471805599453,5.1298987149230735
Major,Short,cutting,0.0,1.6094379124341003,4.442651256490317,36,0.0,11.243109505457587
Major,Short,Other,0.0,1.6094379124341003,7.117205503164344,135,0.6931471805599453,8.471568013389962
Major,Short,hammer,0.0,2.772588722239781,0.0,62,0.6931471805599453,11.305027605246583
Major,Long,pwendell,0.0,2.3978952727983707,0.0,39,0.6931471805599453,10.796018236845944
Minor,Short,Other,0.0,1.791759469228055,4.9344739331306915,46,0.6931471805599453,11.150893339783535
Major,Long,cutting,0.0,1.3862943611198906,5.187385805840755,21,1.9459101490553132,13.186567467626114
Major,Long,pwendell,0.0,2.1972245773362196,0.0,33,0.0,7.2909747781429814
Minor,Short,Other,0.0,2.70805020110221,6.133398042996649,116,0.6931471805599453,11.01011761279782
Major,Short,cutting,0.0,1.791759469228055,5.793013608384144,65,0.6931471805599453,10.855299856477362
Major,Long,cutting,0.6931471805599453,2.302585092994046,6.401917196727186,73,0.6931471805599453,10.803242315770184
Major,Long,cutting,0.0,1.791759469228055,5.318119993844216,41,0.6931471805599453,10.803404970292338
Major,Long,pwendell,0.0,0.0,0.0,55,0.6931471805599453,9.323401164260197
Major,Long,pwendell,0.0,2.772588722239781,6.150602768446279,35,0.6931471805599453,9.583626581720113
Major,Long,tomwhite,0.0,1.6094379124341003,5.69035945432406,37,0.6931471805599453,7.32052696227274
Major,Short,tomwhite,0.0,1.6094379124341003,4.74493212836325,90,1.791759469228055,14.131247875697666
Major,Short,tomwhite,0.0,0.6931471805599453,4.969813299576001,43,0.0,6.591673732008658
Major,Short,hammer,0.0,2.70805020110221,4.330733340286331,87,1.0986122886681098,11.135304096992007
Major,Short,hammer,0.0,0.6931471805599453,0.0,76,0.6931471805599453,3.7376696182833684
